Id,Fecha,Producto,Categoria,Canal,Cantidad,PrecioUnitario,CostoUnitario
2312,2023-10-29,Mouse Inalámbrico,Accesorios,Online,4,50,20
2313,2023-10-29,Escritorio,Mobiliario,Tienda Física,2,400,250
2314,2023-10-29,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2315,2023-10-30,Escritorio,Mobiliario,Tienda Física,3,400,250
2316,2023-10-30,Monitor 27",Electrónica,Mayorista,3,300,200
2317,2023-10-30,Monitor 27",Electrónica,Online,1,300,200
2318,2023-10-30,Mouse Inalámbrico,Accesorios,Online,2,50,20
2319,2023-10-31,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2320,2023-11-01,Mouse Inalámbrico,Accesorios,Online,1,50,20
2321,2023-11-01,Mouse Inalámbrico,Accesorios,Online,3,50,20
2322,2023-11-01,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2323,2023-11-01,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2324,2023-11-01,Mouse Inalámbrico,Accesorios,Online,3,50,20
2325,2023-11-01,Monitor 27",Electrónica,Tienda Física,3,300,200
2326,2023-11-02,Laptop Pro,Electrónica,Online,3,1200,900
2327,2023-11-02,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2328,2023-11-02,Escritorio,Mobiliario,Mayorista,2,400,250
2329,2023-11-02,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
2330,2023-11-02,Monitor 27",Electrónica,Online,1,300,200
2331,2023-11-02,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2332,2023-11-03,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2333,2023-11-03,Monitor 27",Electrónica,Online,4,300,200
2334,2023-11-04,Escritorio,Mobiliario,Mayorista,2,400,250
2335,2023-11-04,Mouse Inalámbrico,Accesorios,Online,3,50,20
2336,2023-11-04,Monitor 27",Electrónica,Mayorista,3,300,200
2337,2023-11-04,Teclado Mecánico,Accesorios,Online,1,100,50
2338,2023-11-04,Escritorio,Mobiliario,Online,4,400,250
2339,2023-11-04,Laptop Pro,Electrónica,Online,2,1200,900
2340,2023-11-05,Monitor 27",Electrónica,Tienda Física,3,300,200
2341,2023-11-05,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2342,2023-11-06,Escritorio,Mobiliario,Mayorista,1,400,250
2343,2023-11-06,Laptop Pro,Electrónica,Online,4,1200,900
2344,2023-11-07,Monitor 27",Electrónica,Mayorista,3,300,200
2345,2023-11-07,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2346,2023-11-07,Monitor 27",Electrónica,Online,2,300,200
2347,2023-11-07,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2348,2023-11-07,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2349,2023-11-07,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2350,2023-11-08,Escritorio,Mobiliario,Mayorista,2,400,250
2351,2023-11-08,Monitor 27",Electrónica,Online,2,300,200
2352,2023-11-09,Laptop Pro,Electrónica,Mayorista,2,1200,900
2353,2023-11-09,Escritorio,Mobiliario,Tienda Física,2,400,250
2354,2023-11-10,Escritorio,Mobiliario,Mayorista,3,400,250
2355,2023-11-10,Escritorio,Mobiliario,Mayorista,3,400,250
2356,2023-11-10,Monitor 27",Electrónica,Mayorista,2,300,200
2357,2023-11-10,Monitor 27",Electrónica,Online,2,300,200
2358,2023-11-11,Silla Ergonómica,Mobiliario,Online,1,250,150
2359,2023-11-11,Laptop Pro,Electrónica,Online,1,1200,900
2360,2023-11-11,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2361,2023-11-11,Silla Ergonómica,Mobiliario,Online,4,250,150
2362,2023-11-11,Monitor 27",Electrónica,Tienda Física,2,300,200
2363,2023-11-11,Monitor 27",Electrónica,Online,4,300,200
2364,2023-11-11,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2365,2023-11-11,Escritorio,Mobiliario,Tienda Física,4,400,250
2366,2023-11-12,Laptop Pro,Electrónica,Online,3,1200,900
2367,2023-11-12,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2368,2023-11-12,Escritorio,Mobiliario,Online,1,400,250
2369,2023-11-12,Monitor 27",Electrónica,Mayorista,1,300,200
2370,2023-11-12,Teclado Mecánico,Accesorios,Online,4,100,50
2371,2023-11-12,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2372,2023-11-12,Teclado Mecánico,Accesorios,Online,3,100,50
2373,2023-11-12,Laptop Pro,Electrónica,Online,4,1200,900
2374,2023-11-12,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2375,2023-11-12,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2376,2023-11-13,Monitor 27",Electrónica,Tienda Física,2,300,200
2377,2023-11-13,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2378,2023-11-13,Teclado Mecánico,Accesorios,Online,1,100,50
2379,2023-11-13,Escritorio,Mobiliario,Tienda Física,2,400,250
2380,2023-11-14,Laptop Pro,Electrónica,Mayorista,4,1200,900
2381,2023-11-14,Escritorio,Mobiliario,Mayorista,2,400,250
2382,2023-11-15,Silla Ergonómica,Mobiliario,Online,3,250,150
2383,2023-11-15,Laptop Pro,Electrónica,Mayorista,2,1200,900
2384,2023-11-16,Laptop Pro,Electrónica,Online,3,1200,900
2385,2023-11-16,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2386,2023-11-16,Laptop Pro,Electrónica,Mayorista,1,1200,900
2387,2023-11-16,Silla Ergonómica,Mobiliario,Online,3,250,150
2388,2023-11-16,Laptop Pro,Electrónica,Online,3,1200,900
2389,2023-11-16,Monitor 27",Electrónica,Tienda Física,4,300,200
2390,2023-11-16,Monitor 27",Electrónica,Mayorista,4,300,200
2391,2023-11-16,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2392,2023-11-17,Monitor 27",Electrónica,Online,4,300,200
2393,2023-11-17,Laptop Pro,Electrónica,Online,3,1200,900
2394,2023-11-17,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2395,2023-11-17,Escritorio,Mobiliario,Online,1,400,250
2396,2023-11-17,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
2397,2023-11-17,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2398,2023-11-17,Monitor 27",Electrónica,Mayorista,3,300,200
2399,2023-11-17,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2400,2023-11-18,Monitor 27",Electrónica,Tienda Física,3,300,200
2401,2023-11-18,Laptop Pro,Electrónica,Online,2,1200,900
2402,2023-11-18,Monitor 27",Electrónica,Mayorista,3,300,200
2403,2023-11-18,Laptop Pro,Electrónica,Online,2,1200,900
2404,2023-11-18,Monitor 27",Electrónica,Mayorista,1,300,200
2405,2023-11-18,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2406,2023-11-19,Teclado Mecánico,Accesorios,Online,3,100,50
2407,2023-11-19,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2408,2023-11-19,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
2409,2023-11-19,Escritorio,Mobiliario,Tienda Física,1,400,250
2410,2023-11-20,Monitor 27",Electrónica,Mayorista,4,300,200
2411,2023-11-20,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2412,2023-11-20,Monitor 27",Electrónica,Mayorista,4,300,200
2413,2023-11-20,Escritorio,Mobiliario,Mayorista,1,400,250
2414,2023-11-21,Escritorio,Mobiliario,Mayorista,1,400,250
2415,2023-11-21,Teclado Mecánico,Accesorios,Online,2,100,50
2416,2023-11-21,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2417,2023-11-21,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
2418,2023-11-21,Laptop Pro,Electrónica,Online,2,1200,900
2419,2023-11-21,Mouse Inalámbrico,Accesorios,Online,1,50,20
2420,2023-11-22,Silla Ergonómica,Mobiliario,Online,3,250,150
2421,2023-11-22,Monitor 27",Electrónica,Tienda Física,4,300,200
2422,2023-11-23,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2423,2023-11-23,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2424,2023-11-23,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2425,2023-11-23,Escritorio,Mobiliario,Mayorista,3,400,250
2426,2023-11-23,Escritorio,Mobiliario,Online,4,400,250
2427,2023-11-23,Silla Ergonómica,Mobiliario,Online,2,250,150
2428,2023-11-24,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2429,2023-11-24,Escritorio,Mobiliario,Online,4,400,250
2430,2023-11-24,Teclado Mecánico,Accesorios,Online,3,100,50
2431,2023-11-24,Mouse Inalámbrico,Accesorios,Online,3,50,20
2432,2023-11-24,Laptop Pro,Electrónica,Online,2,1200,900
2433,2023-11-24,Monitor 27",Electrónica,Mayorista,3,300,200
2434,2023-11-25,Escritorio,Mobiliario,Tienda Física,1,400,250
2435,2023-11-25,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2436,2023-11-25,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
2437,2023-11-25,Escritorio,Mobiliario,Mayorista,1,400,250
2438,2023-11-25,Monitor 27",Electrónica,Online,3,300,200
2439,2023-11-25,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
2440,2023-11-25,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2441,2023-11-25,Mouse Inalámbrico,Accesorios,Online,3,50,20
2442,2023-11-26,Monitor 27",Electrónica,Online,1,300,200
2443,2023-11-26,Laptop Pro,Electrónica,Mayorista,3,1200,900
2444,2023-11-26,Monitor 27",Electrónica,Online,4,300,200
2445,2023-11-26,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
2446,2023-11-26,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
2447,2023-11-26,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2448,2023-11-26,Silla Ergonómica,Mobiliario,Online,2,250,150
2449,2023-11-26,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2450,2023-11-26,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2451,2023-11-26,Silla Ergonómica,Mobiliario,Online,2,250,150
2452,2023-11-27,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2453,2023-11-27,Monitor 27",Electrónica,Mayorista,2,300,200
2454,2023-11-27,Monitor 27",Electrónica,Tienda Física,2,300,200
2455,2023-11-27,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2456,2023-11-28,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2457,2023-11-28,Escritorio,Mobiliario,Tienda Física,4,400,250
2458,2023-11-28,Escritorio,Mobiliario,Tienda Física,4,400,250
2459,2023-11-28,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2460,2023-11-28,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2461,2023-11-28,Escritorio,Mobiliario,Tienda Física,2,400,250
2462,2023-11-28,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
2463,2023-11-28,Monitor 27",Electrónica,Mayorista,4,300,200
2464,2023-11-29,Silla Ergonómica,Mobiliario,Online,3,250,150
2465,2023-11-29,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
2466,2023-11-29,Teclado Mecánico,Accesorios,Online,1,100,50
2467,2023-11-29,Escritorio,Mobiliario,Mayorista,2,400,250
2468,2023-11-29,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2469,2023-11-29,Monitor 27",Electrónica,Online,1,300,200
2470,2023-11-30,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2471,2023-11-30,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
2472,2023-11-30,Laptop Pro,Electrónica,Mayorista,4,1200,900
2473,2023-11-30,Monitor 27",Electrónica,Tienda Física,1,300,200
2474,2023-11-30,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
2475,2023-11-30,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2476,2023-11-30,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2477,2023-11-30,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2478,2023-11-30,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2479,2023-11-30,Silla Ergonómica,Mobiliario,Online,3,250,150
2480,2023-12-01,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2481,2023-12-01,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2482,2023-12-01,Escritorio,Mobiliario,Online,3,400,250
2483,2023-12-01,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2484,2023-12-01,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
2485,2023-12-01,Monitor 27",Electrónica,Tienda Física,4,300,200
2486,2023-12-01,Escritorio,Mobiliario,Online,1,400,250
2487,2023-12-01,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
2488,2023-12-02,Teclado Mecánico,Accesorios,Mayorista,3,100,50
2489,2023-12-02,Silla Ergonómica,Mobiliario,Online,4,250,150
2490,2023-12-02,Monitor 27",Electrónica,Online,3,300,200
2491,2023-12-02,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2492,2023-12-02,Laptop Pro,Electrónica,Online,2,1200,900
2493,2023-12-02,Escritorio,Mobiliario,Tienda Física,3,400,250
2494,2023-12-03,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2495,2023-12-03,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2496,2023-12-03,Mouse Inalámbrico,Accesorios,Online,2,50,20
2497,2023-12-03,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2498,2023-12-03,Laptop Pro,Electrónica,Tienda Física,1,1200,900
2499,2023-12-03,Monitor 27",Electrónica,Tienda Física,3,300,200
2500,2023-12-03,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2501,2023-12-03,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
2502,2023-12-04,Escritorio,Mobiliario,Tienda Física,1,400,250
2503,2023-12-04,Laptop Pro,Electrónica,Mayorista,3,1200,900
2504,2023-12-04,Silla Ergonómica,Mobiliario,Online,4,250,150
2505,2023-12-04,Monitor 27",Electrónica,Online,4,300,200
2506,2023-12-05,Escritorio,Mobiliario,Online,3,400,250
2507,2023-12-05,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
2508,2023-12-06,Monitor 27",Electrónica,Tienda Física,1,300,200
2509,2023-12-06,Monitor 27",Electrónica,Online,4,300,200
2510,2023-12-06,Monitor 27",Electrónica,Tienda Física,2,300,200
2511,2023-12-06,Laptop Pro,Electrónica,Mayorista,2,1200,900
2512,2023-12-06,Teclado Mecánico,Accesorios,Mayorista,3,100,50
2513,2023-12-06,Laptop Pro,Electrónica,Online,2,1200,900
2514,2023-12-06,Monitor 27",Electrónica,Mayorista,1,300,200
2515,2023-12-06,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
2516,2023-12-06,Laptop Pro,Electrónica,Online,2,1200,900
2517,2023-12-06,Laptop Pro,Electrónica,Tienda Física,1,1200,900
2518,2023-12-07,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
2519,2023-12-07,Escritorio,Mobiliario,Mayorista,3,400,250
2520,2023-12-07,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2521,2023-12-07,Teclado Mecánico,Accesorios,Online,2,100,50
2522,2023-12-08,Teclado Mecánico,Accesorios,Online,4,100,50
2523,2023-12-08,Monitor 27",Electrónica,Mayorista,3,300,200
2524,2023-12-08,Escritorio,Mobiliario,Mayorista,3,400,250
2525,2023-12-08,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2526,2023-12-08,Laptop Pro,Electrónica,Tienda Física,4,1200,900
2527,2023-12-08,Laptop Pro,Electrónica,Mayorista,3,1200,900
2528,2023-12-08,Monitor 27",Electrónica,Tienda Física,4,300,200
2529,2023-12-08,Teclado Mecánico,Accesorios,Online,4,100,50
2530,2023-12-09,Silla Ergonómica,Mobiliario,Online,2,250,150
2531,2023-12-09,Teclado Mecánico,Accesorios,Online,1,100,50
2532,2023-12-10,Mouse Inalámbrico,Accesorios,Online,4,50,20
2533,2023-12-10,Teclado Mecánico,Accesorios,Online,1,100,50
2534,2023-12-11,Silla Ergonómica,Mobiliario,Online,1,250,150
2535,2023-12-11,Laptop Pro,Electrónica,Online,2,1200,900
2536,2023-12-12,Escritorio,Mobiliario,Tienda Física,2,400,250
2537,2023-12-12,Monitor 27",Electrónica,Online,3,300,200
2538,2023-12-12,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2539,2023-12-12,Escritorio,Mobiliario,Online,4,400,250
2540,2023-12-12,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2541,2023-12-12,Laptop Pro,Electrónica,Mayorista,2,1200,900
2542,2023-12-13,Escritorio,Mobiliario,Tienda Física,1,400,250
2543,2023-12-13,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
2544,2023-12-13,Teclado Mecánico,Accesorios,Online,1,100,50
2545,2023-12-13,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2546,2023-12-13,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2547,2023-12-13,Teclado Mecánico,Accesorios,Online,2,100,50
2548,2023-12-13,Laptop Pro,Electrónica,Mayorista,4,1200,900
2549,2023-12-13,Escritorio,Mobiliario,Mayorista,2,400,250
2550,2023-12-13,Monitor 27",Electrónica,Online,3,300,200
2551,2023-12-13,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2552,2023-12-14,Escritorio,Mobiliario,Mayorista,1,400,250
2553,2023-12-14,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
2554,2023-12-14,Monitor 27",Electrónica,Online,1,300,200
2555,2023-12-14,Escritorio,Mobiliario,Mayorista,2,400,250
2556,2023-12-14,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
2557,2023-12-14,Escritorio,Mobiliario,Tienda Física,2,400,250
2558,2023-12-15,Escritorio,Mobiliario,Online,1,400,250
2559,2023-12-15,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2560,2023-12-15,Laptop Pro,Electrónica,Tienda Física,1,1200,900
2561,2023-12-15,Laptop Pro,Electrónica,Mayorista,2,1200,900
2562,2023-12-15,Monitor 27",Electrónica,Tienda Física,2,300,200
2563,2023-12-15,Monitor 27",Electrónica,Tienda Física,4,300,200
2564,2023-12-15,Escritorio,Mobiliario,Tienda Física,2,400,250
2565,2023-12-15,Laptop Pro,Electrónica,Tienda Física,1,1200,900
2566,2023-12-16,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2567,2023-12-16,Silla Ergonómica,Mobiliario,Online,4,250,150
2568,2023-12-16,Teclado Mecánico,Accesorios,Mayorista,4,100,50
2569,2023-12-16,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
2570,2023-12-16,Monitor 27",Electrónica,Mayorista,3,300,200
2571,2023-12-16,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2572,2023-12-16,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
2573,2023-12-16,Escritorio,Mobiliario,Mayorista,3,400,250
2574,2023-12-16,Monitor 27",Electrónica,Tienda Física,1,300,200
2575,2023-12-16,Laptop Pro,Electrónica,Online,1,1200,900
2576,2023-12-17,Monitor 27",Electrónica,Tienda Física,1,300,200
2577,2023-12-17,Monitor 27",Electrónica,Mayorista,3,300,200
2578,2023-12-17,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2579,2023-12-17,Escritorio,Mobiliario,Mayorista,2,400,250
2580,2023-12-17,Laptop Pro,Electrónica,Online,1,1200,900
2581,2023-12-17,Escritorio,Mobiliario,Tienda Física,2,400,250
2582,2023-12-17,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
2583,2023-12-17,Monitor 27",Electrónica,Tienda Física,2,300,200
2584,2023-12-18,Escritorio,Mobiliario,Online,2,400,250
2585,2023-12-18,Silla Ergonómica,Mobiliario,Online,1,250,150
2586,2023-12-18,Monitor 27",Electrónica,Online,3,300,200
2587,2023-12-18,Silla Ergonómica,Mobiliario,Online,2,250,150
2588,2023-12-19,Silla Ergonómica,Mobiliario,Online,3,250,150
2589,2023-12-19,Escritorio,Mobiliario,Tienda Física,1,400,250
2590,2023-12-20,Laptop Pro,Electrónica,Tienda Física,4,1200,900
2591,2023-12-20,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2592,2023-12-21,Monitor 27",Electrónica,Online,1,300,200
2593,2023-12-21,Escritorio,Mobiliario,Mayorista,1,400,250
2594,2023-12-21,Monitor 27",Electrónica,Mayorista,3,300,200
2595,2023-12-21,Teclado Mecánico,Accesorios,Online,2,100,50
2596,2023-12-21,Teclado Mecánico,Accesorios,Online,2,100,50
2597,2023-12-21,Monitor 27",Electrónica,Mayorista,3,300,200
2598,2023-12-21,Monitor 27",Electrónica,Mayorista,3,300,200
2599,2023-12-21,Laptop Pro,Electrónica,Online,3,1200,900
2600,2023-12-22,Escritorio,Mobiliario,Mayorista,4,400,250
2601,2023-12-22,Escritorio,Mobiliario,Tienda Física,3,400,250
2602,2023-12-22,Laptop Pro,Electrónica,Tienda Física,2,1200,900
2603,2023-12-22,Monitor 27",Electrónica,Online,2,300,200
2604,2023-12-22,Teclado Mecánico,Accesorios,Mayorista,2,100,50
2605,2023-12-22,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
2606,2023-12-23,Teclado Mecánico,Accesorios,Online,4,100,50
2607,2023-12-23,Escritorio,Mobiliario,Mayorista,4,400,250
2608,2023-12-23,Escritorio,Mobiliario,Online,2,400,250
2609,2023-12-23,Teclado Mecánico,Accesorios,Online,1,100,50
2610,2023-12-23,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2611,2023-12-23,Laptop Pro,Electrónica,Online,2,1200,900
2612,2023-12-23,Teclado Mecánico,Accesorios,Online,1,100,50
2613,2023-12-23,Escritorio,Mobiliario,Mayorista,1,400,250
2614,2023-12-24,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2615,2023-12-24,Laptop Pro,Electrónica,Tienda Física,1,1200,900
2616,2023-12-25,Laptop Pro,Electrónica,Tienda Física,3,1200,900
2617,2023-12-25,Teclado Mecánico,Accesorios,Online,4,100,50
2618,2023-12-25,Teclado Mecánico,Accesorios,Online,2,100,50
2619,2023-12-25,Escritorio,Mobiliario,Mayorista,3,400,250
2620,2023-12-25,Monitor 27",Electrónica,Online,3,300,200
2621,2023-12-25,Laptop Pro,Electrónica,Online,4,1200,900
2622,2023-12-25,Laptop Pro,Electrónica,Mayorista,1,1200,900
2623,2023-12-25,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2624,2023-12-25,Escritorio,Mobiliario,Tienda Física,4,400,250
2625,2023-12-25,Monitor 27",Electrónica,Mayorista,2,300,200
2626,2023-12-26,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2627,2023-12-26,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
2628,2023-12-26,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
2629,2023-12-26,Silla Ergonómica,Mobiliario,Online,2,250,150
2630,2023-12-26,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2631,2023-12-26,Monitor 27",Electrónica,Tienda Física,3,300,200
2632,2023-12-26,Monitor 27",Electrónica,Online,3,300,200
2633,2023-12-26,Mouse Inalámbrico,Accesorios,Online,1,50,20
2634,2023-12-26,Monitor 27",Electrónica,Online,4,300,200
2635,2023-12-26,Teclado Mecánico,Accesorios,Online,2,100,50
2636,2023-12-27,Escritorio,Mobiliario,Online,1,400,250
2637,2023-12-27,Laptop Pro,Electrónica,Mayorista,1,1200,900
2638,2023-12-28,Escritorio,Mobiliario,Online,4,400,250
2639,2023-12-28,Escritorio,Mobiliario,Tienda Física,1,400,250
2640,2023-12-28,Escritorio,Mobiliario,Tienda Física,4,400,250
2641,2023-12-28,Monitor 27",Electrónica,Mayorista,3,300,200
2642,2023-12-28,Monitor 27",Electrónica,Mayorista,2,300,200
2643,2023-12-28,Escritorio,Mobiliario,Mayorista,3,400,250
2644,2023-12-28,Laptop Pro,Electrónica,Mayorista,4,1200,900
2645,2023-12-28,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
2646,2023-12-28,Monitor 27",Electrónica,Online,3,300,200
2647,2023-12-28,Laptop Pro,Electrónica,Mayorista,1,1200,900
2648,2023-12-29,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
2649,2023-12-29,Laptop Pro,Electrónica,Mayorista,1,1200,900
2650,2023-12-29,Monitor 27",Electrónica,Tienda Física,2,300,200
2651,2023-12-29,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
2652,2023-12-29,Teclado Mecánico,Accesorios,Online,4,100,50
2653,2023-12-29,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
2654,2023-12-30,Teclado Mecánico,Accesorios,Mayorista,1,100,50
2655,2023-12-30,Laptop Pro,Electrónica,Mayorista,4,1200,900
2656,2023-12-31,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2657,2023-12-31,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
2658,2023-12-31,Escritorio,Mobiliario,Tienda Física,3,400,250
2659,2023-12-31,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
2660,2023-12-31,Laptop Pro,Electrónica,Tienda Física,4,1200,900
2661,2023-12-31,Escritorio,Mobiliario,Mayorista,3,400,250
